file_id,repo_id,path,extension,is_workflow_file
383a00182843c3c00606ecff701d33e732ebef95,212840200,apidocs/api_reference/internal/snakemake.report.html_reporter.template.components.rst,rst,false
cc948b8eb366c8224bf83a477917c30a5f2bfbe1,212840200,apidocs/api_reference/internal/snakemake.report.html_reporter.template.rst,rst,false
19278aaac59bddecb3b1ef2094fe896b932882c1,212840200,apidocs/api_reference/internal/snakemake.report.rst,rst,false
f3e7181aad929e833c28ed945608005108891343,212840200,apidocs/api_reference/internal/snakemake.rst,rst,false
77eefe1e18e19adec85506de74fc800cb0cd001b,212840200,apidocs/api_reference/internal/snakemake.script.rst,rst,false
574f982d267f74cb377e0c28d6c636652da19a29,212840200,apidocs/api_reference/internal/snakemake.settings.rst,rst,false
96ae82ee4ad347a98721eebdd00161cbfc21e68a,212840200,apidocs/api_reference/internal/snakemake.template_rendering.rst,rst,false
371b0f3ca474535b0a5a1966de63c211c819c162,212840200,apidocs/api_reference/internal/snakemake.unit_tests.rst,rst,false
3e1b5e9089d83025ed68754fb529f965bb8018de,212840200,apidocs/api_reference/internal/snakemake.unit_tests.templates.rst,rst,false
8ce6f9210ca2fe74b849f0ed8e2bf44f01a21cf4,212840200,apidocs/api_reference/snakemake_api.rst,rst,false
08ff8833423f36484a437162994c9c952d95de55,212840200,apidocs/api_reference/snakemake_utils.rst,rst,false
b68e78fd9f90ae1efdf571a80fa70ffeeb43127b,212840200,apidocs/conf.py,py,false
6418ca50c427ea4d9f65920e8d9dce92f993977c,212840200,apidocs/index.rst,rst,false
46bbfc734c04bf0636398713932d1fba1144c576,212840200,apidocs/logo-snake.svg,svg,false
073bffa518f9e25e223c6e48af51d5d7c33be20e,212840200,apidocs/requirements.txt,txt,false
1498ed5a458d413ea1ed7ee55552f5e5c5c00fd8,212840200,doc-environment.yml,yml,false
0c5c8e02252777e4f08465da5f7468f2a7d8f5cb,212840200,docs/Makefile,,false
dc4ae3bc1541a05e68374bef761fc97d1427153a,212840200,docs/_static/custom.css,css,false
1d69bf90d15f53f246c55317d2ffc8c71b4bda41,212840200,docs/_static/gurubase-widget.js,js,false
d96596014f8642b46f06c533c7e67a3c5e92a0e4,212840200,docs/_static/sphinx-argparse.css,css,false
5b08501124dd0c955293585a2dd7423aaebffa16,212840200,docs/_templates/toc.html,html,false
905fa2b6e33faa7cdde558f1dd2804cb8a83012c,212840200,docs/conf.py,py,false
5e18b348578920ca86d550dee90f35b3044b723b,212840200,docs/executing/caching.rst,rst,false
74092f0a80560a00c2a716b41a3e1318bf27ea1f,212840200,docs/executing/cli.rst,rst,false
1a40746d7eb08a98be615b14964b47ff87e02212,212840200,docs/executing/grouping.rst,rst,false
cf1053ec235e674fbc65bce3f19c39fa92ac6d7f,212840200,docs/executing/interoperability.rst,rst,false
603ef1a266d301e8f0c6006579ab2f36e6f04f45,212840200,docs/executing/monitoring.rst,rst,false
16e073c58428ca95bb3e3d59765e83c1c44311e2,212840200,docs/getting_started/img/c-dag.png,png,false
4acbde8752baecb2ac35e8603a3d059016b7f186,212840200,docs/getting_started/img/cufflinks-dag.png,png,false
39fd160fd95949b9a1ce0425d13d12492c6bae37,212840200,docs/getting_started/img/latex-dag.png,png,false
a95a750a55c504d043743c4d4e0566a623e9073d,212840200,docs/getting_started/installation.rst,rst,false
fe89bc110a6e653fa068ba3b2503c29eb2501d93,212840200,docs/getting_started/migration.rst,rst,false
91ed7df6f66e4908c01889ab28fbdaed532c9282,212840200,docs/gurobi.log,log,false
6dd1a06fb5b72f37df86919cd56164c6184bcbef,212840200,docs/index.rst,rst,false
ab0c9a198b2fe686878324d032d93390c869ebff,212840200,docs/logo-snake.svg,svg,false
6c8b0e55932286014476c819bc741b37786acf78,212840200,docs/project_info/authors.rst,rst,false
8c6c3dd852394cbdadb9a68ac7b92ad0d2666ad3,212840200,docs/project_info/citations.rst,rst,false
c13ef0f62c130030878618e5b8eb91626bc76da9,212840200,docs/project_info/codebase.rst,rst,false
e21c2323a44eb00f4ad2bd76ad4708a0795ee5da,212840200,docs/project_info/contributing.rst,rst,false
4f2b0c4628344877f181b9aa60f4b9a816c3a20f,212840200,docs/project_info/faq.rst,rst,false
c39d5299eb4fc32fe83371dc6d34b40f8438d2b2,212840200,docs/project_info/history.md,md,false
d147bcd0d2c937565de665429ca8d1f51744f936,212840200,docs/project_info/img/architecture.svg,svg,false
e160a60e4a1b24f5803e9569da5a116d81d9ad1a,212840200,docs/project_info/img/idea.png,png,false
e71071515ff125fbe9f4e7bdbe16db149a03c6a8,212840200,docs/project_info/license.rst,rst,false
94d799e291373afc0650ada8a205161fe87c018e,212840200,docs/project_info/more_resources.rst,rst,false
8f9b2725d74984977a05649b9c018e9c56f849c5,212840200,docs/requirements.txt,txt,false
83ae2f6f7715970f09d1211eba4a02f4cf5d08d9,212840200,docs/snakefiles/best_practices.rst,rst,false
b54568a59d6921d08613a5c262c032a957b51e65,212840200,docs/snakefiles/configuration.rst,rst,false
c51acc1ff215155070b40b90bdd1997e3d099c86,212840200,docs/snakefiles/deployment.rst,rst,false
189cab3555a8c196c3c36ae1717f33779184c4c3,212840200,docs/snakefiles/foreign_wms.rst,rst,false
5627d173128179fa2637b2ecdfc5fcbb92b371ca,212840200,docs/snakefiles/images/report-toggles.png,png,false
54702f47a2ef667465fd33fbe9319678e2b383e1,212840200,docs/snakefiles/images/snakemake-notebook-demo.gif,gif,false
5f2dada48f756ab1ec6735030d84e27d4a308a11,212840200,docs/snakefiles/modularization.rst,rst,false
f10cfb5dafd3bcb677f98ea7355ae3f8d89db31e,212840200,docs/snakefiles/reporting.rst,rst,false
116ad505e3828df012ec7d129a393da42bee346f,212840200,docs/snakefiles/rules.rst,rst,false
04267a5b29e277f2f09bf3e51f7b73fee42a858d,212840200,docs/snakefiles/storage.rst,rst,false
79cd164272990e2f95e4412f0e490591d9f3b2c2,212840200,docs/snakefiles/testing.rst,rst,false
602a1d634e74fc91a48cea7b35d915105afec543,212840200,docs/snakefiles/utils.rst,rst,false
8cb707c9d4d362e4f408fa4aebb4e3265ac239df,212840200,docs/snakefiles/writing_snakefiles.rst,rst,false
ac14cace2d3b586fa9b9f480b128cc8a9684db43,212840200,docs/tutorial/additional_features.rst,rst,false
cd660905f91ca0c88ceaf154b086dd6d12c9ff17,212840200,docs/tutorial/advanced.rst,rst,false
ccadcc7684480424bd32dfbaefe6010414b6ee2b,212840200,docs/tutorial/basics.rst,rst,false
21077cde1e43188bf74b90b165f40d13d738e5fa,212840200,docs/tutorial/interaction_visualization_reporting/tutorial.rst,rst,false
9563e10a562968746855d7a06ea918eb45aa8ea2,212840200,docs/tutorial/interaction_visualization_reporting/workdir/workflow/Snakefile,,true
83c603c8c2345e73f76ecf53762509840a8d27b2,212840200,docs/tutorial/interaction_visualization_reporting/workdir/workflow/envs/download.yaml,yaml,false
386f9cd9e32e955dd45c5e676a30a3bd1703f2a6,212840200,docs/tutorial/interaction_visualization_reporting/workdir/workflow/envs/pystats.yaml,yaml,false
8a38af5da28565daf7a2544f3c3486ab69907458,212840200,docs/tutorial/interaction_visualization_reporting/workdir/workflow/envs/rstats.yaml,yaml,false
073d0381b3c401ff211760a6ecdcfc9a619e11d3,212840200,docs/tutorial/interaction_visualization_reporting/workdir/workflow/notebooks/get_data.py.ipynb,ipynb,false
d4d0d6121e3e4d2f0fdbc5e6fe0adce1f3f48c50,212840200,docs/tutorial/interaction_visualization_reporting/workdir/workflow/notebooks/plot_horsepower_vs_mpg.py.ipynb,ipynb,false
8b800dd5c97e1266ec2b99ae1872537fc5716bed,212840200,docs/tutorial/interaction_visualization_reporting/workdir/workflow/notebooks/plot_horsepower_vs_mpg.r.ipynb,ipynb,false
b8c9903e4834df9500c983454151474db24ab933,212840200,docs/tutorial/interaction_visualization_reporting/workdir/workflow/report/cars.rst,rst,false
fa7d023d577ffbc5d08506c51cb2894ed85e2696,212840200,docs/tutorial/interaction_visualization_reporting/workdir/workflow/report/horsepower_vs_mpg.rst,rst,false
a32ee0b65e0a9d184adae390a212d05b7c77b61c,212840200,docs/tutorial/interaction_visualization_reporting/workdir/workflow/report/workflow.rst,rst,false
0a059c3c2a5deae69eb160e5f726dcdb9edf40fb,212840200,docs/tutorial/interaction_visualization_reporting/workdir/workflow/resources/datavzrd/cars.yaml,yaml,false
39c8f1efa436e7bb6541e0a701c33472b6453e1b,212840200,docs/tutorial/setup.rst,rst,false
d1dea9cbcc49da2ee8cbc5bb856ab65115e31323,212840200,docs/tutorial/tutorial.rst,rst,false
47bc3402de755b6ac9d5ef46e3c58c06a1760d00,212840200,docs/tutorial/workflow/dag_call.png,png,false
c8628034b137193601cf01bd059b3eb960539ff2,212840200,docs/tutorial/workflow/dag_index.png,png,false
d4726ebc15316b3dbb55a847972e658f9223cb82,212840200,examples/c/README.txt,txt,false
747d27e8bbf2b50d71d95a752e498ea4035199e0,212840200,examples/c/include/hello.h,h,false
6a8519642c81cdde00703195f9fa9df7cc3e873e,212840200,examples/c/src/Makefile,,false
122db892a7dd3abdfd39ef6a20fc79b248c79e11,212840200,examples/c/src/Snakefile,,true
81ec070d45fad18a3095eb0e8b558747a40bab8a,212840200,examples/c/src/dag.png,png,false
8adc26ff28deb553e79a612de6f827203883ebfe,212840200,examples/c/src/hello.c,c,false
311d1eb14d57bed90357c0d002e2ce195358ac88,212840200,examples/c/src/hellofunc.c,c,false
b0b6137a300a0a888d0dd000f490b7a4e0129fad,212840200,examples/cufflinks/Snakefile,,true
9b90c0ee5fa7aeac0357e540da6ccd3183dc05ff,212840200,examples/cufflinks/dag.png,png,false
26ae40a7cb806add7af458cc13e1b666dfcee41a,212840200,examples/cufflinks/dag.svg,svg,false
a236cb679da7cc96e94a01fa34f41aec1f2eaf30,212840200,examples/cufflinks/hg19.fa,fa,false
0a8100a64be05db4090ec6620b874a1fe3791cfb,212840200,examples/cufflinks/hg19.gtf,gtf,false
0dd087684364711da2539197f75f3caf63254907,212840200,examples/cufflinks/mapped/101.bam,bam,false
2f61f43ad7cc1162586506e523f772655f6752bb,212840200,examples/cufflinks/mapped/102.bam,bam,false
b2a1563456d71f09b565bf57ade00de540f4a339,212840200,examples/cufflinks/mapped/103.bam,bam,false
14a4361d4e8a0adddaa06677978d52b07a46150b,212840200,examples/cufflinks/mapped/104.bam,bam,false
cb6ee4b299b9e22a80f35c9167412c66c61284dd,212840200,examples/flux/Dockerfile,,false
5280f4fe2dfd78ae02ed0e3e6370fe99a617672e,212840200,examples/flux/Snakefile,,true
375ae61b2a3ab69c785c7dae42be9353e6e2f490,212840200,examples/hello-world/Snakefile,,true
9108748797fcc41ffa784607f7b058e5c0684089,212840200,examples/hello-world/config.yaml,yaml,false
2a95e49b383182f00518a27b45b108360f58b94e,212840200,examples/hello-world/envs/matplotlib.yaml,yaml,false
08b5a0556873ed02f834dcc0b04f3311023b88b6,212840200,examples/hello-world/envs/xsv.yaml,yaml,false
31221f2f69613e7fbfbefafffbe330ee10969585,212840200,examples/hello-world/scripts/plot-hist.py,py,false
00a8b511f85fd80c6b7e6189af20d4b10f5a8f84,212840200,examples/idea/idea.pdf,pdf,false
3a7138ec4fbffac9f373d1febab04532b9ed7c25,212840200,examples/idea/idea.png,png,false
3da4c74c729a70765f3e0c69e09038b5c85cdb56,212840200,examples/idea/idea.svg,svg,false
52ed723f7e753df7e99b1ebebf14b15ef0b258cb,212840200,examples/latex/Snakefile,,true
3de462d6e3cb122271b8e52f520c22def7f45c0c,212840200,examples/latex/dag.png,png,false
ae33c539ecfdc86e536d1ca619e7d1a3d8b20f8a,212840200,examples/latex/document.tex,tex,false
b9d71ca4409776246676195f8caf4c48686a8fb1,212840200,examples/latex/fig1.pdf,pdf,false
a808235206b789aeda9c31de9114487f6292ca40,212840200,examples/latex/response-to-editor.tex,tex,false
94cdbe9e9992c344f355f1f726f7c00c01b72783,212840200,examples/latex/tex.rules,rules,false
16f3ab075d0ac0b43fb01ccf0a8eac4865a72bf2,212840200,examples/mirna/dag.dot,dot,false
741d49f5a06b96a1c8179d7acbeeddb145b33c11,212840200,examples/mirna/dag.png,png,false
ec29ae25f125a6308ea1a7519cfea87cdbc90a5d,212840200,images/biglogo.pdf,pdf,false
a4a9e3c2e4ccb5d86e3df6c0808f909ea0e9390c,212840200,images/biglogo.png,png,false
72a67a4590cbd6e681f918ad3d760eccaa10b417,212840200,images/biglogo.svg,svg,false
e52ab3208f42db0ca59beed17b8f8408c437bea6,212840200,images/logo.png,png,false
bb2731166f80713bee030970f2e6e980341b3f2b,212840200,images/logo.svg,svg,false
3ac827ef6fe0e5d759e333c21e53bb5c7e1f9461,212840200,images/logo_dark.png,png,false
3cbfaeebf8de346a22433ce52196aa9f6b1752a7,212840200,misc/nano/README.md,md,false
7e70f0e34bc74b8d300a5405c179354468f0cc4b,212840200,misc/nano/syntax/snakemake.nanorc,nanorc,false
52498d943a8a4bf289250dfacfaf691519f28c5e,212840200,misc/vim/README.md,md,false
675a2e7f20ab14209097079a349f27933685e941,212840200,misc/vim/ftdetect/snakemake.vim,vim,false
15e935dc60d4346c12a0b00bac3f4f46195ff324,212840200,misc/vim/ftplugin/snakemake/comment.vim,vim,false
8ab90a3467cdee2885c9344e3826c03e325d0f7d,212840200,misc/vim/ftplugin/snakemake/folding.vim,vim,false
2d40817288742b1d43a1a173e3dbea380a05ba9d,212840200,misc/vim/ftplugin/snakemake/sections.vim,vim,false
8c9b83267d7335ced6f2af0f6c806ff5521eaaa2,212840200,misc/vim/syntax/snakemake.vim,vim,false
c638305a7a3bc3d6ec5d39371bd2849a889497d3,212840200,playground/.gitkeep,,false
2158e35f340a718195c546b27062ffde1c85761c,212840200,pyproject.toml,toml,false
6db0453305e24bb73b116cb5da1787c90b055c4c,212840200,release-please-config.json,json,false
e0d0af330d66b573c3897a572cbbaac4aaecfa25,212840200,setup.py,py,false
65b812a4c470a23f9e9bc5c8fc153a95da78920a,212840200,src/snakemake/__init__.py,py,false
973d9c30d5cdabf4a8bdde3b03756859d6a87619,212840200,src/snakemake/__main__.py,py,false
ef568b3c1f0410f87e7f04c1aa6f59707dc0f458,212840200,src/snakemake/api.py,py,false
b6c0714895d8bbae924e211f5b660206155bcd79,212840200,src/snakemake/assets/__init__.py,py,false
78e92aa48f8585f4b8b65e194bebf94a47320348,212840200,src/snakemake/benchmark.py,py,false
6f0c5eb21ce2c4a3a2798a723f6ee804912b4686,212840200,src/snakemake/caching/__init__.py,py,false
6a5d88a72527c2a244d171158922a38bd0ef4d92,212840200,src/snakemake/caching/hash.py,py,false
1e8f374344e56740f55f2db7bc255953a1e0b02b,212840200,src/snakemake/caching/local.py,py,false
f19e57da2334237ade444246888b4b86e933b813,212840200,src/snakemake/caching/storage.py,py,false
58b7772241566d8ad838aba82d7ebfeadffd7e59,212840200,src/snakemake/checkpoints.py,py,false
804ff8dd1bdb0e745649cc80625fc6634284eaf0,212840200,src/snakemake/cli.py,py,false
0b924b4d1b6fed489e8b09302e28196ffe8ea6f0,212840200,src/snakemake/common/__init__.py,py,false
c9f47cabf8d841305f95ffb9813aeb4d527df0d7,212840200,src/snakemake/common/argparse.py,py,false
48c93bc83ce749fce9ab6cf4b7e6704554a1276c,212840200,src/snakemake/common/configfile.py,py,false
73f8c0984439eba411b5af0d94221bb83b5f5dfd,212840200,src/snakemake/common/git.py,py,false
f9ee0d0a5958644fe9d213248316c0e8df776fe6,212840200,src/snakemake/common/prefix_lookup.py,py,false
d9634956e0fcd064da883dcf5cf949365e18f703,212840200,src/snakemake/common/tbdstring.py,py,false
abb166ea3f51f6dc5392a8b5de3af497c9e4da68,212840200,src/snakemake/common/tests/__init__.py,py,false
e243175299d8d0c7e2e8afb9f1d24484eb4137b2,212840200,src/snakemake/common/tests/testcases/__init__.py,py,false
7cea8ca452980b795adc3794a6e878cb78eb7815,212840200,src/snakemake/common/tests/testcases/groups/Snakefile,,true
f1c3948e74ca0261fbec9661f02a9779dd78d1c6,212840200,src/snakemake/common/tests/testcases/groups/__init__.py,py,false
0767ed46cfec6629480f379080ee828bcd90a8c4,212840200,src/snakemake/common/tests/testcases/groups/caption.rst,rst,false
4c67e1ab6a919fe7cb8ae31d15f7abc80bdb544a,212840200,src/snakemake/common/tests/testcases/simple/Snakefile,,true
3182dcefb27544914d63e891e5fa0f8ee9145f63,212840200,src/snakemake/common/tests/testcases/simple/__init__.py,py,false
9d5360ee8350768397ad0e1a0d464444a9a59a56,212840200,src/snakemake/common/tests/testcases/simple/caption.rst,rst,false
5d591e032670706429ad2751e786620e12e7d8d8,212840200,src/snakemake/common/typing.py,py,false
a33b1db07c6b733cad313d7ff2cbb396a7d701b9,212840200,src/snakemake/common/workdir_handler.py,py,false
1c8b070f590107189d2cfc30682f1e6da827b58a,212840200,src/snakemake/cwl.py,py,false
a3f38a177b8ebf13fafe7e0b9f4c2816425bf254,212840200,src/snakemake/dag.py,py,false
ff2a585b8d30684816ca228d24d2a4730df7aa4d,212840200,src/snakemake/decorators.py,py,false
554fdf352bfbfb7531c8405aeb897552fb190b5c,212840200,src/snakemake/deployment/__init__.py,py,false
a8fdce95c3b49279ff15b9c795f2e2adc35488c3,212840200,src/snakemake/deployment/conda.py,py,false
fee9708e9a0a4a76f160b0b59de618b6667bc631,212840200,src/snakemake/deployment/containerize.py,py,false
9a340ef01af472e5417d6ff2b2097c6612f94654,212840200,src/snakemake/deployment/env_modules.py,py,false
c164290fe9b87abd3c09725c2c80a916a36cb5e2,212840200,src/snakemake/deployment/singularity.py,py,false
6304e52c028f864bc6efc708287491b2f3128241,212840200,src/snakemake/exceptions.py,py,false
1c9b67537224442033691ac10d12f7c87c492b0b,212840200,src/snakemake/executors/__init__.py,py,false
2c8b9d1727d2c167c47323f2e07af87008f2de6e,212840200,src/snakemake/executors/dryrun.py,py,false
67b50f370cc7f2b4863edafe84e023e551bf407d,212840200,src/snakemake/executors/google_lifesciences_helper.py,py,false
ae4b4918f294ee2385711160cf51d6fe60641929,212840200,src/snakemake/executors/jobscript.sh,sh,false
5d104df7428a2e66b19519ea1db109f9c9d2cae4,212840200,src/snakemake/executors/local.py,py,false
6cdb91ddb54236a000463b4dd3443b512a6ba56e,212840200,src/snakemake/executors/touch.py,py,false
db742445046087441445827b671a300fef22d094,212840200,src/snakemake/gui.html,html,false
406bc5107de5591e3bc43063ce5a7cd49fa86c4b,212840200,src/snakemake/gui.py,py,false
11fd544228a5c08553318716c493cae09e18e3ad,212840200,src/snakemake/io/__init__.py,py,false
3261034650aef84d5def9e5965b1ea3cad0215c8,212840200,src/snakemake/io/flags/__init__.py,py,false
e2ecd7e068e2392b12d14ccb0cd4eaffde4cd6c8,212840200,src/snakemake/io/flags/access_patterns.py,py,false
fea3c203ca28a011eef61d748a77848ce46c2715,212840200,src/snakemake/io/fmt.py,py,false
ed57c702b99b414417b140bce3338eb8b7a3469b,212840200,src/snakemake/ioflags.py,py,false
a59312ec27888967389d7ed89b0bed62dea902b8,212840200,src/snakemake/ioutils/__init__.py,py,false
2c01fc132b41ea9d07c48acc65cd85cb6ff87aee,212840200,src/snakemake/ioutils/branch.py,py,false
a662d3267d6afccc2f7fb06f9f9bb453e2dc8579,212840200,src/snakemake/ioutils/collect.py,py,false
f1c5585f72aec80b3bd0d7f34d90ea73ee9e5c29,212840200,src/snakemake/ioutils/evaluate.py,py,false
c3644ac425daca48f21697c11b4890b5135556d6,212840200,src/snakemake/ioutils/exists.py,py,false
5f7cc846e1b3b08499cd3846fa3680dae047cbe1,212840200,src/snakemake/ioutils/input.py,py,false
1ed671b7b0bf7e3fe93be394242a75dde4c8ae4e,212840200,src/snakemake/ioutils/lookup.py,py,false
b94021593143dd6dea26fc06d2dde4acea940acd,212840200,src/snakemake/ioutils/rule_items_proxy.py,py,false
a15cbc9d03a33e053c52745d88572e73935f6cb5,212840200,src/snakemake/ioutils/subpath.py,py,false
7575255213ae4a2efe4b2c888d24234b540ffdb1,212840200,src/snakemake/jobs.py,py,false
e7f1d304948286de356a5ab98e93ad47887f1821,212840200,src/snakemake/linting/__init__.py,py,false
186cc6488d90d3526691b9bcb1ea5633bd421cc1,212840200,src/snakemake/linting/links.py,py,false
ca6c3f7e484ed5986883d8d66f69d7f9169cd37a,212840200,src/snakemake/linting/rules.py,py,false
0e2efddef774db6379202db7756b100f8a5aff16,212840200,src/snakemake/linting/snakefiles.py,py,false
cd24964eb8a0f450853d2f7ac68c377f1573954b,212840200,src/snakemake/logging.py,py,false
2fc1e247d00a77f0e51609650702f2deb9545c4f,212840200,src/snakemake/modules.py,py,false
6a0b25751efd9e80cd5a75a1d9d2613ce13efcd5,212840200,src/snakemake/notebook.py,py,false
b8b3eb3d7b153e0dc1296bcd6c708f7f1c66a2bb,212840200,src/snakemake/output_index.py,py,false
2da01ede1ff21b1455c6b9ff759564e31230b3d7,212840200,src/snakemake/parser.py,py,false
9f7cd45d4c40193fcb517bc34875948c2ae72a05,212840200,src/snakemake/path_modifier.py,py,false
3cceb6983f52d9417274019db3f0f0af7d2263d3,212840200,src/snakemake/pathvars.py,py,false
739eeb1330dba940a1bbc305965aee30096483fb,212840200,src/snakemake/persistence.py,py,false
e407883c04e9e4bb1a11456138dd52d60b11bf38,212840200,src/snakemake/profiles.py,py,false
a3ed6deaa9618227228ec2b0d0a083ede16be2cc,212840200,src/snakemake/remote/AzBlob.py,py,false
0bea58891392dc55d24b3711c1b9f4938da41e42,212840200,src/snakemake/remote/EGA.py,py,false
631fc48f4af0a6ea782312369ae5ac9fccd7e623,212840200,src/snakemake/remote/FTP.py,py,false
1ddf45d448947701845e664cd34c2a8d06e871f6,212840200,src/snakemake/remote/GS.py,py,false
bed16e4cd25317a0a003156f883b289549a34fd2,212840200,src/snakemake/remote/HTTP.py,py,false
c0a085bfea5d8c088b6c52c3893ac05a467dbd87,212840200,src/snakemake/remote/NCBI.py,py,false
2177ed3d544e552ff3b9f1f4f1830de1e384fa40,212840200,src/snakemake/remote/S3.py,py,false
b101050367a37c2f4a5da2e901f4fbd5cab1e2b6,212840200,src/snakemake/remote/S3Mocked.py,py,false
aa68c2fc0cdd07dbfcd819fd30053d5d2884a901,212840200,src/snakemake/remote/SFTP.py,py,false
aa984ef49b4e7b0a33a1706aae4fceb0e7565525,212840200,src/snakemake/remote/XRootD.py,py,false
ac09c25b8db93d22e767344246bd9b983833a466,212840200,src/snakemake/remote/__init__.py,py,false
29d39c9558e60289c395c97b83bcce6d1087092b,212840200,src/snakemake/remote/dropbox.py,py,false
c882aacbf2995feb201a9784c771e2fba1f63521,212840200,src/snakemake/remote/gfal.py,py,false
ca4e931af2af61172809a4989268e971edd4cc63,212840200,src/snakemake/remote/gridftp.py,py,false
b2eafbae4b577ba7695e5ab27bb347f88bcac56b,212840200,src/snakemake/remote/iRODS.py,py,false
